id;scene;timestamp;x;y;z;rx;ry;rz
2;4;1773010115506;0.2542345;1.062234;-13.30658;355.7391;354.3263;357.6382
2;4;1773010115561;0.2561676;1.062114;-13.30653;355.7871;355.4243;357.6539
2;4;1773010115617;0.2574108;1.062078;-13.30644;355.8188;356.3227;357.4602
2;4;1773010115730;0.2581877;1.062016;-13.30648;355.842;356.5409;357.4159
2;4;1773010115784;0.260929;1.06186;-13.30614;355.9024;358.003;357.1823
2;4;1773010115840;0.2623003;1.061809;-13.30606;355.9649;358.7036;357.0805
2;4;1773010115894;0.2637573;1.061808;-13.3061;355.9879;359.4312;356.9853
2;4;1773010115950;0.2651658;1.06172;-13.30605;355.9735;0.06310382;356.8871
2;4;1773010116005;0.2663765;1.061763;-13.30613;355.9805;0.7240604;356.8164
2;4;1773010116061;0.2678462;1.061911;-13.30608;355.9264;1.372407;356.6738
2;4;1773010116117;0.2694824;1.062121;-13.30602;355.8867;2.147987;356.4712
2;4;1773010116173;0.2712183;1.062009;-13.30619;355.7819;3.112943;356.417
2;4;1773010116229;0.2727886;1.062157;-13.30624;355.7233;3.926096;356.3218
2;4;1773010116284;0.273926;1.062146;-13.30638;355.6756;4.514857;356.1811
2;4;1773010116339;0.2747563;1.062183;-13.30647;355.7051;4.847873;356.0736
2;4;1773010116394;0.2755068;1.062134;-13.30646;355.708;4.806712;355.9601
2;4;1773010116450;0.2750424;1.061962;-13.30649;355.7699;4.416276;355.7925
2;4;1773010116505;0.2749218;1.061946;-13.30642;355.793;4.274326;355.784
2;4;1773010116561;0.2751837;1.061845;-13.30641;355.8334;4.422266;355.7592
2;4;1773010116617;0.2754177;1.061726;-13.30642;355.8695;4.672432;355.7762
2;4;1773010116744;0.2751975;1.061673;-13.30644;355.9013;4.658948;355.7762
2;4;1773010116799;0.2750298;1.061546;-13.30641;355.9356;4.556667;355.8024
2;4;1773010116854;0.2749485;1.061548;-13.30644;355.9434;4.498257;355.7646
2;4;1773010116910;0.2751745;1.06165;-13.3064;355.8935;4.56153;355.7975
