id;scene;timestamp;x;y;z;rx;ry;rz
2;3;1773009967854;0.2472467;1.062189;-13.30807;356.2172;349.7738;357.9203
2;3;1773009967910;0.2474096;1.06212;-13.30798;356.2522;349.8504;357.8728
2;3;1773009967966;0.2475664;1.062114;-13.30797;356.2369;349.9856;357.7992
2;3;1773009968021;0.2477554;1.062103;-13.30776;356.1827;350.1447;357.8485
2;3;1773009968077;0.2481767;1.062005;-13.30764;356.2326;350.34;357.7861
2;3;1773009968133;0.2486565;1.061877;-13.3075;356.2852;350.5459;357.7866
2;3;1773009968188;0.2490762;1.061756;-13.30731;356.3117;350.6749;357.7355
2;3;1773009968301;0.2492472;1.061602;-13.30718;356.3457;350.6676;357.6746
2;3;1773009968354;0.2497467;1.061349;-13.30691;356.4131;350.7386;357.5639
2;3;1773009968411;0.2498322;1.061218;-13.30691;356.4559;350.7818;357.5411
2;3;1773009968467;0.2499408;1.061208;-13.30699;356.4487;350.8733;357.5099
2;3;1773009968522;0.2499843;1.061208;-13.30709;356.4301;350.9164;357.5359
2;3;1773009968576;0.2499103;1.061213;-13.30716;356.4023;350.9777;357.5468
2;3;1773009968633;0.2499431;1.061212;-13.30729;356.4008;351.0172;357.5718
2;3;1773009968688;0.2498486;1.061261;-13.30737;356.3945;351.0531;357.6054
2;3;1773009968744;0.2499148;1.061383;-13.30749;356.3694;351.078;357.6165
2;3;1773009968798;0.2499589;1.061482;-13.30753;356.3844;351.0756;357.6045
2;3;1773009968855;0.2500141;1.061574;-13.30757;356.3801;351.0892;357.5622
2;3;1773009968910;0.2500267;1.061733;-13.30749;356.3184;351.1326;357.6047
2;3;1773009968966;0.2499214;1.061793;-13.30744;356.3526;351.1845;357.5373
2;3;1773009969021;0.2500283;1.061757;-13.30739;356.3795;351.1763;357.5887
2;3;1773009969077;0.2499215;1.061718;-13.30744;356.3796;351.1525;357.5568
2;3;1773009969132;0.2499287;1.061762;-13.30743;356.3518;351.1522;357.5489
2;3;1773009969188;0.2500571;1.061817;-13.30734;356.323;351.2269;357.5583
2;3;1773009969301;0.2501309;1.06178;-13.30722;356.3492;351.2632;357.5515
2;3;1773009969355;0.2500726;1.061761;-13.30716;356.4;351.2769;357.5764
2;3;1773009969411;0.2501937;1.061733;-13.30691;356.4181;351.2871;357.5382
2;3;1773009969467;0.2503509;1.061756;-13.30683;356.4011;351.3542;357.5299
2;3;1773009969524;0.2505044;1.061814;-13.30681;356.3512;351.425;357.5257
2;3;1773009969577;0.2505005;1.061882;-13.30681;356.3492;351.4699;357.543
2;3;1773009969633;0.2505819;1.061985;-13.30673;356.155;351.5348;357.5656
2;3;1773009969689;0.2516443;1.0628;-13.30652;355.6412;352.4405;357.5443
2;3;1773009969744;0.253933;1.065152;-13.30611;354.3156;353.6954;357.412
2;3;1773009969799;0.2558188;1.065659;-13.30661;353.5927;354.8544;357.2437
2;3;1773009969856;0.2572425;1.065793;-13.30703;353.5239;355.5584;357.261
2;3;1773009969910;0.2582041;1.066053;-13.30736;353.5318;355.9136;357.2532
2;3;1773009969966;0.2591303;1.066358;-13.30756;353.3748;356.0065;357.1986
2;3;1773009970021;0.2599844;1.067707;-13.30719;352.6077;356.3546;357.0131
2;3;1773009970077;0.2608613;1.067632;-13.30769;352.3923;356.7824;356.8626
2;3;1773009970133;0.2616812;1.067771;-13.30809;352.5479;357.0995;356.8086
2;3;1773009970188;0.262156;1.067702;-13.30857;352.5644;357.2206;356.7466
2;3;1773009970300;0.2619284;1.067702;-13.30861;352.5373;357.0753;356.7383
2;3;1773009970355;0.2615737;1.06778;-13.30901;352.6192;356.8343;356.7381
2;3;1773009970411;0.2613758;1.067582;-13.30898;352.6718;356.8433;356.7955
2;3;1773009970467;0.2613083;1.067335;-13.30869;352.7713;356.9467;356.8019
2;3;1773009970521;0.2614236;1.067116;-13.30854;352.8875;357.0739;356.8104
2;3;1773009970577;0.2616075;1.066902;-13.30852;352.9521;357.1652;356.7645
2;3;1773009970634;0.2616312;1.066908;-13.30848;352.9633;357.1462;356.8356
2;3;1773009970688;0.2616983;1.066813;-13.30866;352.9795;357.16;356.7691
2;3;1773009970744;0.2617934;1.066846;-13.30881;352.9668;357.1187;356.7609
2;3;1773009970800;0.2618176;1.066937;-13.30898;352.9151;357.1289;356.7953
2;3;1773009970856;0.2618476;1.066961;-13.30908;352.9179;357.14;356.7885
2;3;1773009970911;0.2619041;1.066933;-13.30904;352.9405;357.1163;356.787
2;3;1773009970967;0.2619529;1.066861;-13.30904;352.976;357.1337;356.7202
2;3;1773009971022;0.2619409;1.066808;-13.3088;353.0556;357.1507;356.7312
2;3;1773009971077;0.2618085;1.066663;-13.30883;353.1243;357.1745;356.7499
2;3;1773009971133;0.2617947;1.066599;-13.30877;353.1342;357.1788;356.7657
2;3;1773009971189;0.2617404;1.066483;-13.30879;353.1668;357.1673;356.7437
2;3;1773009971315;0.2616605;1.066372;-13.30863;353.1952;357.1318;356.7639
2;3;1773009971369;0.2613468;1.066105;-13.30885;353.2571;357.0536;356.7928
2;3;1773009971424;0.2613751;1.066017;-13.30879;353.2919;357.0465;356.7796
2;3;1773009971480;0.2613513;1.066059;-13.3088;353.2391;357.0494;356.8107
2;3;1773009971536;0.2612948;1.066187;-13.30888;353.2601;357.0233;356.7936
2;3;1773009971591;0.2612925;1.066184;-13.30901;353.3037;357.0069;356.8366
2;3;1773009971647;0.26134;1.066214;-13.30906;353.2647;356.9619;356.82
2;3;1773009971703;0.2613926;1.066386;-13.30904;353.2656;356.918;356.8185
2;3;1773009971757;0.2614728;1.066319;-13.30902;353.2909;356.942;356.8082
2;3;1773009971814;0.2615659;1.066247;-13.30884;353.3103;356.9731;356.7996
2;3;1773009971870;0.2616139;1.066197;-13.30877;353.3576;356.9759;356.802
2;3;1773009971924;0.2616057;1.066073;-13.30865;353.4076;356.9663;356.8178
2;3;1773009971980;0.2615714;1.066026;-13.30858;353.4196;356.9469;356.8012
2;3;1773009972035;0.2615595;1.066041;-13.30873;353.3976;356.9493;356.8133
2;3;1773009972091;0.2614846;1.06613;-13.3087;353.3688;356.9727;356.8216
2;3;1773009972148;0.2614917;1.066228;-13.30888;353.3253;356.9923;356.8236
2;3;1773009972202;0.2614341;1.06633;-13.30886;353.3035;356.9762;356.8232
2;3;1773009972329;0.2613997;1.066281;-13.30866;353.3405;356.9946;356.8231
2;3;1773009972383;0.2613828;1.066066;-13.30827;353.5332;357.1012;356.7795
2;3;1773009972438;0.2616396;1.06598;-13.30814;353.538;357.1892;356.7618
2;3;1773009972494;0.2618515;1.06594;-13.308;353.5465;357.2204;356.7411
2;3;1773009972550;0.2619986;1.065998;-13.3081;353.5265;357.2547;356.7354
2;3;1773009972605;0.2620444;1.06607;-13.30819;353.463;357.2346;356.7945
2;3;1773009972661;0.2619707;1.066195;-13.30835;353.4209;357.202;356.7587
2;3;1773009972716;0.2618871;1.066238;-13.30848;353.4142;357.1673;356.7966
2;3;1773009972772;0.2617812;1.066251;-13.30844;353.4108;357.186;356.7925
2;3;1773009972827;0.2617862;1.066303;-13.30853;353.4236;357.216;356.8061
2;3;1773009972883;0.2615859;1.066313;-13.30851;353.4378;357.2387;356.824
2;3;1773009972938;0.2614997;1.066371;-13.30846;353.4324;357.2107;356.8452
2;3;1773009972994;0.2613858;1.066366;-13.30841;353.4799;357.148;356.8867
2;3;1773009973050;0.2613186;1.066337;-13.30834;353.5049;357.1026;356.907
2;3;1773009973105;0.261283;1.066296;-13.3083;353.5292;357.0624;356.9524
2;3;1773009973160;0.2612539;1.06602;-13.30808;353.737;357.0743;356.8688
2;3;1773009973216;0.2612028;1.065554;-13.30801;353.9123;357.0451;356.9783
2;3;1773009973343;0.2610471;1.065634;-13.30789;353.861;357.0167;356.9445
2;3;1773009973397;0.2609051;1.065479;-13.30781;353.9052;356.9409;356.9672
2;3;1773009973453;0.2608953;1.065477;-13.30783;353.9065;356.9776;356.9624
2;3;1773009973509;0.2609295;1.065426;-13.30785;353.9326;356.9826;356.9861
2;3;1773009973564;0.260998;1.065326;-13.30785;353.9631;356.9602;356.9821
2;3;1773009973619;0.2607935;1.065399;-13.30784;353.9583;356.9334;356.9746
2;3;1773009973674;0.260653;1.065422;-13.3079;353.9718;356.9174;356.9839
2;3;1773009973729;0.2605938;1.065484;-13.30793;353.972;356.9039;357.0194
2;3;1773009973785;0.2605298;1.06557;-13.30795;353.964;356.8752;357.0332
2;3;1773009973842;0.2604754;1.065606;-13.30794;353.9815;356.8457;357.0436
2;3;1773009973897;0.2604933;1.065628;-13.30796;354.0036;356.8483;357.041
2;3;1773009973953;0.2604949;1.065637;-13.30806;353.9945;356.8621;357.0438
2;3;1773009974008;0.2604606;1.065715;-13.30791;354.0072;356.8815;356.998
2;3;1773009974063;0.2604257;1.065629;-13.30798;354.054;356.8494;357.0562
2;3;1773009974118;0.2603586;1.065635;-13.30797;354.0333;356.8034;357.0505
2;3;1773009974174;0.2603033;1.065744;-13.30783;354.0278;356.7855;357.0634
2;3;1773009974230;0.2604375;1.065634;-13.30793;354.0464;356.8012;357.0324
2;3;1773009974357;0.2605639;1.065504;-13.30785;354.059;356.8224;357.0266
2;3;1773009974411;0.2605603;1.065383;-13.30768;354.0666;356.8149;357.0115
2;3;1773009974467;0.2605377;1.065427;-13.3078;354.0266;356.7997;357.0017
2;3;1773009974521;0.2605328;1.065435;-13.30787;354.007;356.8267;357.0037
2;3;1773009974577;0.2605107;1.065452;-13.30786;353.9998;356.8369;357.0184
2;3;1773009974634;0.2604689;1.065414;-13.30789;354.001;356.8153;357.0166
2;3;1773009974689;0.2604086;1.065361;-13.30782;353.9921;356.7674;356.9875
2;3;1773009974744;0.2604399;1.065355;-13.30789;354.015;356.7606;356.9984
2;3;1773009974800;0.2605092;1.065283;-13.30786;354.0565;356.8045;356.9671
2;3;1773009974855;0.2605403;1.065276;-13.30777;354.0272;356.8126;357.0183
2;3;1773009974911;0.2605481;1.06518;-13.3078;354.0846;356.8121;356.9586
2;3;1773009974966;0.2604657;1.06503;-13.30789;354.0997;356.7335;356.9887
2;3;1773009975024;0.260537;1.065091;-13.30799;354.0415;356.6911;356.9766
2;3;1773009975078;0.2605272;1.065166;-13.30808;354.0228;356.7011;356.9682
2;3;1773009975134;0.2606755;1.065121;-13.30828;354.0145;356.7534;356.9825
2;3;1773009975189;0.2607503;1.065199;-13.3083;353.986;356.8168;356.9222
2;3;1773009975244;0.2608225;1.065203;-13.30825;354.0154;356.8378;356.9351
2;3;1773009975371;0.2608672;1.065216;-13.30832;354.0136;356.8494;356.9199
2;3;1773009975425;0.2607751;1.065284;-13.30842;353.9921;356.8411;356.9156
2;3;1773009975480;0.2607772;1.065343;-13.30836;353.9658;356.8242;356.9221
2;3;1773009975535;0.2608426;1.06532;-13.30833;353.9796;356.8476;356.9173
2;3;1773009975592;0.2609076;1.065289;-13.30823;354.0188;356.8595;356.9013
2;3;1773009975647;0.2608957;1.065354;-13.30805;354.0208;356.8983;356.9166
2;3;1773009975703;0.2610218;1.065241;-13.30794;354.0676;356.8686;356.9629
2;3;1773009975757;0.2610546;1.065096;-13.30782;354.1681;356.8427;356.8753
2;3;1773009975814;0.260984;1.065076;-13.30791;354.1593;356.7836;356.8912
2;3;1773009975870;0.2609751;1.065158;-13.30776;354.1164;356.7408;356.9251
2;3;1773009975927;0.2610297;1.064834;-13.3078;354.2727;356.8018;356.8815
2;3;1773009975990;0.2609645;1.064782;-13.30785;354.2771;356.8145;356.928
2;3;1773009976036;0.2607493;1.064864;-13.3078;354.2554;356.7896;356.9518
2;3;1773009976095;0.2606566;1.064532;-13.30787;354.3496;356.6706;356.9906
2;3;1773009976148;0.2606256;1.064246;-13.30785;354.5724;356.6205;356.9245
2;3;1773009976204;0.2604927;1.063917;-13.3079;354.7994;356.5405;356.8974
2;3;1773009976259;0.2603951;1.06336;-13.30782;355.0843;356.4485;356.8128
2;3;1773009976372;0.2603386;1.063485;-13.3076;355.0147;356.4373;356.8928
2;3;1773009976426;0.2604865;1.063008;-13.30737;355.2027;356.515;356.9361
2;3;1773009976482;0.2606402;1.063231;-13.3074;355.1258;356.5679;356.9287
2;3;1773009976537;0.2606863;1.063372;-13.30756;355.0392;356.612;356.8736
2;3;1773009976593;0.2606053;1.063444;-13.30789;355.0315;356.5949;356.8271
2;3;1773009976648;0.2604429;1.063727;-13.3081;354.8681;356.4636;356.8696
2;3;1773009976704;0.2603328;1.063941;-13.30815;354.823;356.4539;356.8909
2;3;1773009976758;0.2602936;1.063803;-13.30811;354.9319;356.4523;356.9464
2;3;1773009976814;0.2605275;1.063815;-13.30786;354.9294;356.533;356.951
2;3;1773009976871;0.2605792;1.063881;-13.30764;354.96;356.5854;356.9116
2;3;1773009976925;0.2607042;1.063692;-13.30749;355.0637;356.556;356.8386
2;3;1773009976981;0.2607987;1.063652;-13.30742;355.0932;356.5922;356.804
2;3;1773009977037;0.2607169;1.063795;-13.30757;355.0364;356.6265;356.8243
2;3;1773009977093;0.2607324;1.06392;-13.3078;354.9487;356.646;356.8604
2;3;1773009977148;0.2605695;1.064068;-13.308;354.8984;356.6062;356.8685
2;3;1773009977204;0.2604299;1.06418;-13.30815;354.827;356.5554;356.9156
2;3;1773009977259;0.260372;1.064241;-13.30821;354.768;356.5357;356.8904
2;3;1773009977386;0.26056;1.064226;-13.30805;354.8105;356.5593;356.8711
2;3;1773009977440;0.2607024;1.064134;-13.30796;354.863;356.6156;356.8685
2;3;1773009977495;0.2607546;1.06415;-13.30802;354.8622;356.5841;356.8777
2;3;1773009977550;0.2607071;1.064198;-13.30786;354.8573;356.5522;356.8547
2;3;1773009977607;0.2607742;1.064163;-13.30787;354.8806;356.5682;356.8538
2;3;1773009977663;0.2607636;1.064274;-13.30779;354.8296;356.6046;356.8532
2;3;1773009977717;0.2606648;1.064274;-13.30782;354.8294;356.6249;356.8502
2;3;1773009977773;0.2606063;1.064235;-13.30795;354.8495;356.6295;356.8713
2;3;1773009977829;0.2605221;1.064254;-13.30785;354.8443;356.6318;356.8671
2;3;1773009977884;0.2605295;1.064362;-13.30798;354.7792;356.6192;356.8891
2;3;1773009977939;0.2604462;1.064347;-13.30792;354.7816;356.5864;356.8816
2;3;1773009977993;0.2603971;1.064387;-13.30794;354.754;356.5732;356.8859
2;3;1773009978050;0.2604791;1.064358;-13.30803;354.7408;356.6182;356.8887
2;3;1773009978105;0.2606117;1.064311;-13.308;354.7488;356.633;356.8972
2;3;1773009978162;0.2607289;1.064333;-13.30814;354.71;356.661;356.8231
2;3;1773009978217;0.2607435;1.064369;-13.30797;354.691;356.6593;356.8308
2;3;1773009978272;0.2607609;1.064293;-13.30803;354.7281;356.6548;356.8544
2;3;1773009978398;0.260287;1.065612;-13.3077;353.8657;356.3995;356.7202
2;3;1773009978454;0.2594389;1.06809;-13.30863;352.1517;355.7258;356.5216
2;3;1773009978508;0.2591185;1.070031;-13.30903;351.0864;355.5113;356.5859
2;3;1773009978564;0.2588044;1.071195;-13.30977;350.2863;355.3249;356.6841
2;3;1773009978619;0.2583504;1.071988;-13.3105;349.6822;355.1049;356.7865
2;3;1773009978674;0.2580594;1.072548;-13.31113;349.3108;354.9222;356.7793
2;3;1773009978732;0.2576478;1.073159;-13.31167;349.0547;354.7562;356.8232
2;3;1773009978786;0.2573636;1.073276;-13.31197;348.9195;354.555;356.8971
2;3;1773009978842;0.2569164;1.073826;-13.31203;348.6268;354.2185;356.8257
2;3;1773009978897;0.2564203;1.073616;-13.3121;348.8362;353.8951;356.8739
2;3;1773009978953;0.2563546;1.073127;-13.3121;349.1382;353.8824;356.9374
2;3;1773009979009;0.2566068;1.073334;-13.31165;349.0361;354.0571;357.0071
2;3;1773009979064;0.2569505;1.073208;-13.31164;349.1212;354.238;356.9947
2;3;1773009979120;0.2571355;1.073112;-13.31176;349.116;354.3265;356.9901
2;3;1773009979174;0.2572049;1.073166;-13.31195;349.0912;354.335;356.9733
2;3;1773009979231;0.2571703;1.073183;-13.31219;349.0334;354.312;356.9887
2;3;1773009979286;0.2569733;1.073126;-13.31233;349.0158;354.2609;357.0632
2;3;1773009979399;0.2568592;1.073153;-13.31228;349.071;354.2831;357.0513
2;3;1773009979453;0.2568512;1.072972;-13.31211;349.1794;354.3575;357.1025
2;3;1773009979509;0.256769;1.072938;-13.31198;349.2138;354.3594;357.1044
2;3;1773009979564;0.2565566;1.072854;-13.31183;349.2806;354.3374;357.1195
2;3;1773009979620;0.2564033;1.072847;-13.31187;349.2731;354.2841;357.1208
2;3;1773009979674;0.2562335;1.072737;-13.31196;349.3235;354.2625;357.1584
2;3;1773009979730;0.2562333;1.072703;-13.31207;349.3444;354.2932;357.1572
2;3;1773009979787;0.2563119;1.072759;-13.31211;349.3534;354.3245;357.1701
2;3;1773009979841;0.2563605;1.072811;-13.31209;349.3784;354.3847;357.1223
2;3;1773009979896;0.2564647;1.072687;-13.31213;349.393;354.3793;357.1408
2;3;1773009979952;0.256407;1.072777;-13.312;349.437;354.3566;357.15
2;3;1773009980008;0.2563796;1.07275;-13.31201;349.4654;354.3718;357.1433
2;3;1773009980064;0.2564347;1.072562;-13.31192;349.5245;354.4126;357.136
2;3;1773009980118;0.2564862;1.07248;-13.31182;349.5962;354.4559;357.1323
2;3;1773009980173;0.2564452;1.072353;-13.31176;349.675;354.5171;357.1497
2;3;1773009980231;0.2564381;1.07213;-13.31188;349.7124;354.5394;357.1394
2;3;1773009980286;0.2563726;1.072213;-13.31197;349.7116;354.5578;357.15
2;3;1773009980413;0.2562855;1.072301;-13.31195;349.6889;354.5439;357.1695
2;3;1773009980466;0.2560934;1.072485;-13.31222;349.6556;354.5089;357.2281
2;3;1773009980522;0.2560594;1.072477;-13.31222;349.7086;354.5168;357.2366
2;3;1773009980579;0.2561111;1.072451;-13.31208;349.7452;354.5494;357.2425
2;3;1773009980633;0.2562013;1.07238;-13.31191;349.7789;354.548;357.2172
2;3;1773009980688;0.2562754;1.072202;-13.3117;349.8563;354.5663;357.2405
2;3;1773009980744;0.2562421;1.072016;-13.3116;349.8989;354.5776;357.2514
2;3;1773009980800;0.2562805;1.07191;-13.31152;349.9159;354.5623;357.2552
2;3;1773009980856;0.2563254;1.071783;-13.3115;349.9427;354.5486;357.2436
2;3;1773009980911;0.2563928;1.071573;-13.31149;349.9703;354.5556;357.2525
2;3;1773009980967;0.2564904;1.07151;-13.31139;350.0059;354.6242;357.1838
2;3;1773009981023;0.2564715;1.071376;-13.3114;350.0323;354.6487;357.2064
2;3;1773009981079;0.2565247;1.071212;-13.31149;350.077;354.6674;357.1754
2;3;1773009981134;0.2566593;1.071285;-13.31146;350.0535;354.6799;357.1541
2;3;1773009981189;0.2567144;1.071255;-13.31152;350.0535;354.695;357.1513
2;3;1773009981245;0.256677;1.071286;-13.31158;350.0666;354.6856;357.1799
2;3;1773009981300;0.2566821;1.071284;-13.31162;350.0541;354.6665;357.1635
2;3;1773009981413;0.2567327;1.071395;-13.31141;350.0703;354.6891;357.1323
2;3;1773009981467;0.2568299;1.071442;-13.31145;350.0584;354.7559;357.0803
2;3;1773009981522;0.2568565;1.071436;-13.31143;350.0643;354.7423;357.0754
2;3;1773009981578;0.2568304;1.071387;-13.31143;350.1006;354.7401;357.0871
2;3;1773009981633;0.2569079;1.071299;-13.31137;350.123;354.7129;357.0725
2;3;1773009981689;0.2569431;1.071301;-13.31124;350.1475;354.6939;357.0605
2;3;1773009981744;0.2569936;1.071217;-13.31132;350.19;354.7408;357.0597
2;3;1773009981799;0.2570681;1.071185;-13.31118;350.2084;354.7622;357.086
2;3;1773009981855;0.2570585;1.071172;-13.31113;350.2372;354.8017;357.0454
2;3;1773009981910;0.2569806;1.071064;-13.31115;350.2798;354.7908;357.0643
2;3;1773009981967;0.2574117;1.071105;-13.31096;350.268;355.2117;357.0033
2;3;1773009982022;0.2594644;1.070704;-13.31068;350.5222;356.6403;357.1019
2;3;1773009982077;0.260094;1.070498;-13.31031;350.7696;358.1411;356.968
2;3;1773009982133;0.2630017;1.070095;-13.30965;351.0158;359.3974;356.8926
2;3;1773009982188;0.2656567;1.069472;-13.3095;351.1348;0.4210083;356.9016
2;3;1773009982245;0.267447;1.069167;-13.30941;351.2958;1.240749;356.9296
2;3;1773009982299;0.2692106;1.069159;-13.30947;351.3407;2.189635;356.7885
2;3;1773009982427;0.2705428;1.069085;-13.30956;351.3692;2.842899;356.7196
2;3;1773009982480;0.2729156;1.068836;-13.3099;351.4967;3.790198;356.5688
2;3;1773009982535;0.2727184;1.06894;-13.30987;351.4856;3.441487;356.417
2;3;1773009982591;0.2725119;1.06914;-13.30973;351.4244;3.209984;356.3279
2;3;1773009982647;0.272546;1.069112;-13.30964;351.4473;3.224316;356.3926
2;3;1773009982703;0.2726441;1.069219;-13.30962;351.492;3.310206;356.3915
2;3;1773009982758;0.2724918;1.069146;-13.30962;351.5325;3.310501;356.4261
2;3;1773009982814;0.2720854;1.069098;-13.30956;351.5365;3.251423;356.4039
2;3;1773009982870;0.2717305;1.06925;-13.30956;351.5183;3.20459;356.433
2;3;1773009982925;0.2714083;1.069349;-13.30954;351.4998;3.159488;356.4947
2;3;1773009982980;0.2712073;1.069403;-13.30958;351.4785;3.101924;356.5401
2;3;1773009983035;0.2709283;1.069387;-13.30953;351.4906;3.033671;356.5631
2;3;1773009983092;0.2708676;1.069402;-13.30951;351.4843;2.97421;356.5742
2;3;1773009983147;0.2709778;1.069367;-13.3095;351.5131;2.961877;356.5631
2;3;1773009983203;0.2710412;1.069355;-13.30947;351.5272;2.979761;356.5316
2;3;1773009983258;0.2711354;1.069531;-13.30939;351.4972;2.9447;356.5435
2;3;1773009983314;0.2711639;1.069433;-13.30945;351.5368;2.918518;356.536
2;3;1773009983441;0.2710521;1.069465;-13.30941;351.5121;2.885721;356.5392
2;3;1773009983494;0.2711001;1.069485;-13.3093;351.5276;2.871311;356.5444
2;3;1773009983550;0.2711043;1.06947;-13.30919;351.5285;2.89189;356.5522
2;3;1773009983606;0.2710906;1.069454;-13.30903;351.5807;2.902737;356.5321
2;3;1773009983662;0.2708935;1.069305;-13.30896;351.6076;2.877603;356.5586
2;3;1773009983716;0.2707151;1.069203;-13.30894;351.6332;2.830885;356.5611
2;3;1773009983772;0.2706353;1.069138;-13.309;351.6409;2.800647;356.5702
2;3;1773009983828;0.2706145;1.069115;-13.30901;351.6313;2.798048;356.575
2;3;1773009983884;0.2706116;1.069057;-13.3091;351.6124;2.781025;356.6002
2;3;1773009983938;0.2706757;1.069103;-13.30926;351.6097;2.755123;356.5714
2;3;1773009983994;0.2706583;1.069059;-13.30923;351.6317;2.728287;356.585
2;3;1773009984050;0.2706877;1.06912;-13.30922;351.6517;2.721652;356.5755
2;3;1773009984105;0.2707705;1.069104;-13.30911;351.6609;2.764016;356.563
2;3;1773009984161;0.2708517;1.069119;-13.309;351.6884;2.784715;356.547
2;3;1773009984217;0.2708444;1.069059;-13.30898;351.7331;2.829459;356.5175
2;3;1773009984272;0.2707446;1.068989;-13.309;351.7523;2.730914;356.5512
2;3;1773009984327;0.270655;1.069018;-13.30899;351.7689;2.605326;356.5314
2;3;1773009984454;0.2706295;1.068825;-13.30902;351.7854;2.63335;356.5493
2;3;1773009984509;0.2707304;1.068652;-13.3089;351.856;2.735849;356.5364
2;3;1773009984565;0.2707259;1.068532;-13.30892;351.8845;2.730197;356.5522
2;3;1773009984619;0.2706216;1.068574;-13.30899;351.8672;2.684334;356.5345
2;3;1773009984674;0.2704504;1.068607;-13.30914;351.8404;2.626537;356.54
2;3;1773009984731;0.2704955;1.068681;-13.30922;351.8069;2.608901;356.5499
2;3;1773009984785;0.2704578;1.068751;-13.30929;351.7534;2.599826;356.5571
2;3;1773009984842;0.2704437;1.068811;-13.30933;351.7406;2.614967;356.5652
2;3;1773009984898;0.2704677;1.068797;-13.30933;351.7694;2.602324;356.5755
2;3;1773009984953;0.2704661;1.068837;-13.3093;351.7754;2.613779;356.5588
