id;scene;timestamp;x;y;z;rx;ry;rz
1;2;1773006338155;0.2209162;1.144137;-13.01715;348.9024;4.649059;355.8933
1;2;1773006338207;0.2179975;1.144681;-13.01794;348.6192;3.738931;357.1539
1;2;1773006338263;0.2172503;1.145307;-13.01794;348.4154;3.994068;355.9866
1;2;1773006338319;0.2166534;1.145138;-13.01837;348.8307;3.97132;356.521
1;2;1773006338374;0.2163409;1.145753;-13.01857;348.5213;3.983101;357.5197
1;2;1773006338430;0.2158129;1.144625;-13.01861;349.2496;3.850823;357.8652
1;2;1773006338485;0.2147517;1.142615;-13.0194;350.775;3.469823;358.1187
1;2;1773006338540;0.2144212;1.139685;-13.0193;352.3785;3.101247;358.7674
1;2;1773006338597;0.2131256;1.137781;-13.01767;353.9831;2.87314;359.8531
1;2;1773006338653;0.2121222;1.136103;-13.0164;355.2996;3.091703;1.41666
1;2;1773006338709;0.2105945;1.133644;-13.01523;356.4567;3.0614;3.693955
1;2;1773006338763;0.2094907;1.131094;-13.01427;357.8367;3.028186;6.069024
1;2;1773006338820;0.2079173;1.130459;-13.01153;358.3925;2.91653;7.410583
1;2;1773006338875;0.2092746;1.129907;-13.01098;358.528;3.171293;6.781692
1;2;1773006338930;0.2108844;1.129736;-13.00904;358.198;4.041801;7.578465
1;2;1773006338987;0.2123154;1.129075;-13.00924;358.2189;5.624857;7.896252
1;2;1773006339042;0.213352;1.129196;-13.00976;358.9255;5.268702;7.379959
1;2;1773006339154;0.2111556;1.129824;-13.00945;358.1499;3.870157;5.330969
1;2;1773006339208;0.2100744;1.132693;-13.01156;356.3991;0.9706208;1.011644
1;2;1773006339263;0.2104194;1.13325;-13.01244;355.7558;359.9296;359.9776
1;2;1773006339319;0.2084824;1.133495;-13.01356;355.5604;358.2591;358.5231
1;2;1773006339374;0.2080014;1.134181;-13.01394;355.2155;356.8542;358.1214
1;2;1773006339430;0.2080906;1.133936;-13.01452;355.2198;356.7614;357.6481
1;2;1773006339486;0.2107057;1.132902;-13.0145;355.5084;356.9128;357.4574
1;2;1773006339541;0.2130599;1.132178;-13.01426;356.2147;357.998;356.7449
1;2;1773006339597;0.2158012;1.131842;-13.01393;356.3786;359.6849;356.7169
1;2;1773006339653;0.2166085;1.131779;-13.0135;356.214;0.9815064;356.8909
1;2;1773006339708;0.216132;1.131884;-13.01303;355.9987;1.108151;356.2565
1;2;1773006339763;0.2143884;1.131719;-13.01276;356.083;0.559328;356.4071
1;2;1773006339819;0.2115163;1.131546;-13.0126;356.1703;359.8111;356.7147
1;2;1773006339874;0.2097825;1.131847;-13.0124;356.0895;359.5142;357.248
1;2;1773006339930;0.208215;1.13182;-13.01218;356.0775;359.4028;357.9884
1;2;1773006339985;0.2071997;1.131704;-13.01195;356.0943;359.5993;358.0782
1;2;1773006340041;0.2062725;1.13168;-13.0117;356.0524;359.6855;358.0846
1;2;1773006340168;0.2056243;1.131673;-13.01163;356.1483;359.6033;358.1388
1;2;1773006340221;0.2037202;1.13056;-13.0114;356.7108;359.296;358.3731
1;2;1773006340277;0.2031895;1.129785;-13.01084;357.2893;359.0699;358.526
1;2;1773006340334;0.202953;1.129117;-13.00993;357.6821;358.9332;358.5563
1;2;1773006340389;0.2032459;1.128955;-13.00919;357.6369;358.9649;358.3475
1;2;1773006340444;0.2041346;1.129137;-13.00888;357.4045;359.1757;358.2914
1;2;1773006340500;0.2052801;1.129371;-13.00883;357.3862;359.6372;358.0593
1;2;1773006340556;0.2109328;1.129527;-13.00927;357.4818;2.427871;357.8392
1;2;1773006340612;0.2156837;1.128604;-13.01004;358.0711;5.850335;357.6738
1;2;1773006340666;0.2212743;1.12865;-13.01003;358.037;9.22798;357.8972
1;2;1773006340722;0.2254545;1.128286;-13.01004;358.1409;11.98267;358.2641
1;2;1773006340778;0.2282653;1.1274;-13.00994;358.4403;13.70725;358.2802
1;2;1773006340834;0.2282528;1.126647;-13.00897;358.7919;13.2024;358.2927
1;2;1773006340889;0.2282802;1.126651;-13.00804;358.6937;12.04792;358.1663
1;2;1773006340944;0.2278122;1.127274;-13.00723;358.4014;11.59168;358.4662
1;2;1773006341000;0.2273882;1.127398;-13.00689;358.2611;11.16782;359.2194
1;2;1773006341055;0.2271847;1.128486;-13.00635;356.9143;10.7466;359.193
1;2;1773006341182;0.2235912;1.128631;-13.00703;358.1164;9.285031;359.7724
1;2;1773006341236;0.2173678;1.127588;-13.00696;358.5384;5.955326;359.7957
1;2;1773006341291;0.2159036;1.126958;-13.00652;359.2353;5.633941;0.09818848
1;2;1773006341348;0.2152361;1.1275;-13.00534;359.103;5.66905;359.9152
1;2;1773006341404;0.2145658;1.126343;-13.00462;359.3014;5.838441;359.9855
1;2;1773006341459;0.2132722;1.126323;-13.00404;359.6013;5.357694;0.2181242
1;2;1773006341514;0.2120405;1.125991;-13.00354;359.6195;4.967465;0.07546289
1;2;1773006341569;0.2111198;1.126017;-13.0032;359.5292;4.624406;0.18508
1;2;1773006341625;0.2104751;1.125998;-13.0034;359.4546;4.479396;0.248063
1;2;1773006341680;0.2104864;1.126393;-13.00354;359.21;4.681655;359.949
1;2;1773006341736;0.2110642;1.126674;-13.00392;359.006;4.934061;359.9074
1;2;1773006341792;0.2113736;1.126821;-13.00414;358.9437;5.079318;0.003961316
1;2;1773006341847;0.2118041;1.126847;-13.00433;358.9689;5.177756;359.8407
1;2;1773006341902;0.2120943;1.127027;-13.00414;358.927;5.025476;359.8547
1;2;1773006341959;0.2126018;1.12709;-13.004;358.9483;5.088499;359.7343
1;2;1773006342013;0.2131674;1.127019;-13.00381;358.9462;5.147254;359.6739
1;2;1773006342069;0.2137024;1.126982;-13.00358;358.9843;5.182676;359.6343
1;2;1773006342197;0.2136479;1.126978;-13.00349;359.0103;5.12073;359.5225
1;2;1773006342250;0.214345;1.126923;-13.00325;359.0205;5.111982;359.4548
1;2;1773006342305;0.2143195;1.126936;-13.00307;359.0032;5.163664;359.4399
1;2;1773006342361;0.2142889;1.126828;-13.00308;359.0846;5.184347;359.4267
1;2;1773006342417;0.2141206;1.126972;-13.00295;359.0068;5.14521;359.4577
1;2;1773006342472;0.2139285;1.127057;-13.00285;359.0283;5.114344;359.4606
1;2;1773006342528;0.2138183;1.126955;-13.0028;359.1602;5.0729;359.5774
1;2;1773006342583;0.2139164;1.127007;-13.00265;359.231;5.018941;359.5855
1;2;1773006342639;0.2141065;1.127196;-13.00265;359.3574;5.10496;359.4448
1;2;1773006342695;0.214287;1.126995;-13.00311;359.4155;5.015157;359.4821
1;2;1773006342751;0.2138374;1.127091;-13.00322;359.1943;4.690238;359.467
1;2;1773006342806;0.2133257;1.127149;-13.0033;359.1579;4.489708;359.5272
1;2;1773006342860;0.2131994;1.127369;-13.00335;359.2516;4.664908;359.7107
1;2;1773006342916;0.2131467;1.128443;-13.0032;359.1744;4.778435;359.6591
1;2;1773006342971;0.2129167;1.128459;-13.0034;359.0614;4.633698;359.3669
1;2;1773006343028;0.2135634;1.128715;-13.00296;358.439;4.612156;358.7749
1;2;1773006343083;0.2152502;1.130152;-13.00225;358.2408;4.537605;358.952
1;2;1773006343210;0.2145593;1.13063;-13.00348;358.458;4.53776;358.6739
1;2;1773006343263;0.2124323;1.135495;-13.0064;355.9651;3.888543;358.9643
1;2;1773006343321;0.2132977;1.136772;-13.00801;355.1884;3.49812;358.8192
1;2;1773006343375;0.2140303;1.138185;-13.00866;354.6047;3.57047;358.7702
1;2;1773006343430;0.2123149;1.140005;-13.00941;353.8376;3.271981;357.8747
1;2;1773006343486;0.210784;1.14127;-13.01109;353.3926;2.194227;358.6692
1;2;1773006343542;0.2078255;1.14194;-13.01286;353.2364;1.656644;358.2861
1;2;1773006343598;0.2050974;1.142827;-13.01388;352.0251;1.097703;358.4265
1;2;1773006343653;0.2021502;1.142474;-13.01606;352.3786;0.3398198;358.8707
1;2;1773006343708;0.2030139;1.145782;-13.01524;351.4259;359.6378;0.1791277
1;2;1773006343763;0.2043229;1.145563;-13.01552;350.6152;359.2342;0.2378757
1;2;1773006343820;0.2091432;1.143672;-13.01655;351.8701;0.3693938;359.1149
1;2;1773006343875;0.2131988;1.146119;-13.01763;352.0041;1.942543;357.789
1;2;1773006343930;0.2179169;1.148962;-13.01711;350.5652;3.248242;357.3448
1;2;1773006343986;0.2215475;1.146685;-13.01806;350.6088;4.112201;357.579
1;2;1773006344042;0.2243139;1.148931;-13.01782;350.8542;5.185685;356.8236
1;2;1773006344098;0.2274972;1.147218;-13.01809;351.5853;6.151806;357.5559
1;2;1773006344223;0.2275512;1.1473;-13.01825;351.8103;6.503254;357.2739
1;2;1773006344277;0.2244029;1.149115;-13.02032;350.907;7.001431;357.6682
1;2;1773006344333;0.2194354;1.146963;-13.02103;351.6895;5.89641;359.051
1;2;1773006344389;0.2146692;1.147868;-13.02007;351.7947;4.167344;359.0871
1;2;1773006344444;0.2092581;1.145365;-13.01867;352.785;2.026759;359.564
1;2;1773006344500;0.2058177;1.14457;-13.01605;353.7487;0.1253616;0.1481457
1;2;1773006344555;0.2030816;1.143121;-13.01278;354.6693;358.6189;0.1010635
1;2;1773006344612;0.1992772;1.1407;-13.00899;355.7794;355.4246;0.07223313
1;2;1773006344667;0.1962638;1.137975;-13.00368;357.0296;352.2039;357.3888
1;2;1773006344722;0.1946335;1.13364;-12.99636;358.6849;349.4569;355.9845
1;2;1773006344778;0.1929566;1.125253;-12.99043;1.392092;347.3357;353.1819
1;2;1773006344834;0.1943872;1.118808;-12.98264;3.823919;346.4747;351.1841
1;2;1773006344890;0.1988437;1.108993;-12.97442;6.901013;347.7543;350.6204
1;2;1773006344945;0.2040426;1.101474;-12.9668;8.760294;350.0862;350.5586
1;2;1773006345000;0.2098192;1.098741;-12.96444;9.570716;354.0806;352.5545
1;2;1773006345056;0.212553;1.099793;-12.9649;9.079547;356.0737;354.6018
1;2;1773006345111;0.2138273;1.104882;-12.96515;6.991487;357.9321;355.2914
1;2;1773006345239;0.2134188;1.110278;-12.96799;4.108632;358.4487;356.1529
1;2;1773006345293;0.2134756;1.121489;-12.97478;0.1295597;0.2830812;358.5011
1;2;1773006345347;0.2168322;1.126163;-12.97715;357.8071;1.068081;0.538299
1;2;1773006345403;0.2177289;1.125521;-12.98086;356.6303;2.851378;359.7545
1;2;1773006345459;0.2186468;1.129172;-12.97766;356.1211;3.295874;358.7154
1;2;1773006345515;0.220097;1.124549;-12.97915;356.3339;3.28855;357.6515
1;2;1773006345571;0.2165872;1.126513;-12.98048;357.3445;2.718123;357.6613
1;2;1773006345625;0.2179807;1.129539;-12.97902;355.9647;1.02349;357.9774
1;2;1773006345680;0.2160616;1.130893;-12.98157;353.7093;0.2823926;356.8902
1;2;1773006345736;0.2208088;1.135731;-12.98469;353.675;1.249233;359.4649
1;2;1773006345791;0.2201186;1.135365;-12.98722;353.6983;1.472651;358.6592
1;2;1773006345848;0.2168509;1.135502;-12.98826;353.5497;0.2576514;0.05952788
1;2;1773006345904;0.212334;1.139802;-12.98812;351.8206;357.6393;0.864158
1;2;1773006345958;0.2086344;1.137411;-12.99416;353.1442;357.8215;0.6713709
1;2;1773006346014;0.2126063;1.131862;-12.99277;358.8696;359.2724;359.617
1;2;1773006346069;0.2047245;1.131967;-12.99026;359.3048;356.1884;359.3982
1;2;1773006346125;0.2061508;1.134539;-12.98738;358.755;354.5913;358.0269
1;2;1773006346251;0.2055757;1.134688;-12.98571;357.3795;355.1602;357.2427
1;2;1773006346305;0.2022996;1.132611;-12.98485;357.2676;356.3207;357.1704
1;2;1773006346360;0.1974455;1.132627;-12.98739;358.44;356.0738;358.5319
1;2;1773006346417;0.1934208;1.131737;-12.99202;357.6758;354.7328;358.3158
1;2;1773006346472;0.188208;1.133887;-12.99411;358.7001;353.2994;356.5201
1;2;1773006346528;0.1845347;1.131822;-12.99715;359.9818;352.296;353.6644
1;2;1773006346583;0.1825056;1.131903;-12.99635;0.3266062;350.6646;354.8239
1;2;1773006346639;0.1809545;1.129239;-12.99428;0.8689141;350.3578;357.6441
1;2;1773006346695;0.180178;1.127851;-12.99221;1.833395;349.1667;357.943
1;2;1773006346750;0.1846735;1.126254;-12.99125;2.141438;348.2816;357.1356
1;2;1773006346805;0.1902731;1.127659;-12.99092;2.164285;349.8834;354.4459
1;2;1773006346861;0.1924919;1.131015;-12.99264;0.9524738;351.3668;355.4564
1;2;1773006346917;0.1978369;1.131977;-12.99338;0.3208185;352.7755;356.6139
1;2;1773006346972;0.2026255;1.132268;-12.99379;359.6686;353.9408;355.9619
1;2;1773006347028;0.2104855;1.134154;-12.99471;359.7291;358.0643;356.4709
1;2;1773006347084;0.2156443;1.133941;-12.9964;1.514399;1.897576;356.5595
1;2;1773006347139;0.2081565;1.126959;-12.99905;5.300067;2.089253;354.6741
1;2;1773006347266;0.2024607;1.12786;-12.99976;3.796125;356.2555;356.1374
1;2;1773006347320;0.199316;1.133282;-13.00117;0.6926922;352.7769;354.2768
1;2;1773006347376;0.2026653;1.130569;-13.00296;1.994094;354.4403;354.5496
1;2;1773006347430;0.2025957;1.130299;-13.0041;3.018983;355.1952;354.7749
1;2;1773006347485;0.202547;1.130036;-13.00542;2.427186;355.2074;355.3813
1;2;1773006347541;0.2035124;1.130481;-13.00832;2.715728;355.5623;355.0155
1;2;1773006347598;0.205038;1.131194;-13.00957;2.388769;356.1216;354.6972
1;2;1773006347653;0.2062746;1.131158;-13.01028;2.251792;356.9344;354.3653
1;2;1773006347709;0.2075145;1.129322;-13.01187;3.208021;357.2834;354.7992
1;2;1773006347764;0.2076904;1.130912;-13.01185;2.585204;357.4362;354.0445
1;2;1773006347820;0.2077062;1.131204;-13.01216;2.470493;358.0401;353.8371
1;2;1773006347875;0.2094774;1.130995;-13.01427;2.638897;358.982;354.1463
1;2;1773006347931;0.2082586;1.130887;-13.01582;2.577274;359.5099;354.548
1;2;1773006347986;0.2072682;1.133002;-13.0156;1.594492;358.8447;354.9745
1;2;1773006348041;0.2071799;1.132697;-13.01695;2.000174;358.3347;355.8917
1;2;1773006348098;0.2047008;1.131318;-13.01887;2.373176;358.147;355.4148
1;2;1773006348154;0.2059641;1.132221;-13.0188;2.287261;358.1376;355.588
1;2;1773006348266;0.2052265;1.132504;-13.01821;2.2259;358.0203;356.0061
1;2;1773006348319;0.2036179;1.133578;-13.01802;1.514949;357.3313;356.0602
1;2;1773006348374;0.2027972;1.132542;-13.01857;2.063201;356.8217;356.2403
1;2;1773006348431;0.2025563;1.132482;-13.01933;1.884558;356.5148;356.1391
1;2;1773006348485;0.2035454;1.132729;-13.02005;1.693075;357.3827;356.3823
1;2;1773006348542;0.2037643;1.132153;-13.02017;2.393417;357.8324;356.6748
1;2;1773006348596;0.2035682;1.131456;-13.01971;2.776509;357.9151;356.7628
1;2;1773006348653;0.2033122;1.131342;-13.01881;2.512121;357.758;356.5341
1;2;1773006348710;0.2026646;1.131474;-13.01821;2.025178;357.3203;355.9131
1;2;1773006348763;0.2022498;1.131715;-13.0176;1.826686;356.6436;355.5617
1;2;1773006348820;0.2030048;1.131239;-13.01737;2.353436;356.5763;355.8555
1;2;1773006348875;0.2037781;1.130455;-13.0168;2.789247;357.0148;356.2202
1;2;1773006348930;0.2038944;1.129782;-13.01608;2.858808;356.9409;356.1299
1;2;1773006348987;0.204163;1.129852;-13.0162;2.843616;357.1203;356.171
1;2;1773006349041;0.2046305;1.130403;-13.01617;2.639741;357.4414;356.1508
1;2;1773006349098;0.2051349;1.130465;-13.01632;2.7429;357.7421;356.3988
1;2;1773006349153;0.2053799;1.129811;-13.01648;3.091881;358.0162;356.7518
1;2;1773006349279;0.205695;1.129851;-13.01571;3.171049;358.3955;356.7418
1;2;1773006349334;0.2067884;1.130209;-13.01514;3.073551;359.0553;356.8189
1;2;1773006349388;0.2069437;1.130908;-13.01555;2.640863;359.4981;356.914
1;2;1773006349443;0.2049372;1.133485;-13.01567;1.198797;359.5598;357.6684
1;2;1773006349501;0.2006737;1.134687;-13.01769;0.7740164;358.9864;358.3222
1;2;1773006349555;0.1965554;1.135674;-13.01958;0.6501204;357.751;359.0454
1;2;1773006349612;0.1926234;1.136858;-13.02;359.5896;356.9602;358.9966
1;2;1773006349666;0.1896707;1.13849;-13.02027;357.7711;355.6018;359.2848
1;2;1773006349722;0.1886146;1.140388;-13.02017;356.4005;354.5507;358.9485
1;2;1773006349777;0.1890144;1.142965;-13.01847;354.0843;353.8293;358.7287
1;2;1773006349834;0.1898976;1.145693;-13.01754;352.1959;354.258;358.1909
1;2;1773006349889;0.1905748;1.146314;-13.01714;351.2778;355.0919;357.8409
1;2;1773006349944;0.1914863;1.14727;-13.01623;350.6234;355.5159;358.5943
1;2;1773006349999;0.1924734;1.146364;-13.01567;350.7689;356.2432;359.3651
1;2;1773006350056;0.1940044;1.145758;-13.01509;351.2086;357.4247;359.1646
1;2;1773006350112;0.1957101;1.146893;-13.01451;350.6858;359.1859;359.7493
1;2;1773006350165;0.1969527;1.146061;-13.01388;350.5571;359.834;359.0401
1;2;1773006350293;0.1972834;1.144888;-13.01354;351.5757;0.1621077;359.2187
1;2;1773006350347;0.198271;1.141993;-13.0128;353.741;1.744567;2.59824
1;2;1773006350404;0.200678;1.14138;-13.01276;354.1515;3.198722;3.73685
1;2;1773006350459;0.1995089;1.14242;-13.01368;353.4111;3.200865;3.230889
1;2;1773006350515;0.1971846;1.1438;-13.01531;352.8307;2.585067;3.214971
1;2;1773006350570;0.1950478;1.143065;-13.01622;353.2288;0.415377;2.434696
1;2;1773006350625;0.1913873;1.141321;-13.0173;354.9276;357.0179;3.243001
1;2;1773006350682;0.1895806;1.140667;-13.01514;355.4962;354.2028;1.934871
1;2;1773006350737;0.1889191;1.138312;-13.01607;356.3184;352.9398;359.7718
1;2;1773006350791;0.1887804;1.137829;-13.01844;357.6145;353.1172;357.9592
1;2;1773006350847;0.1914769;1.139721;-13.01644;356.3946;354.2454;358.7322
1;2;1773006350903;0.1916549;1.139623;-13.01795;356.5634;355.4215;357.0387
1;2;1773006350959;0.192987;1.138948;-13.01837;357.2627;356.1398;357.554
1;2;1773006351014;0.1937483;1.137191;-13.01732;358.5418;356.4616;357.9793
1;2;1773006351070;0.1937797;1.135699;-13.01627;358.6779;356.4928;357.8874
1;2;1773006351125;0.1935392;1.135461;-13.01688;358.8049;356.5642;357.3598
1;2;1773006351182;0.1940872;1.137105;-13.01743;357.9885;356.3795;358.0844
1;2;1773006351293;0.1928117;1.137324;-13.0181;357.8761;355.6987;357.4501
1;2;1773006351348;0.1907068;1.135372;-13.01963;358.9167;354.5677;356.7257
1;2;1773006351403;0.1902348;1.135658;-13.01913;358.7221;354.6158;356.7524
1;2;1773006351459;0.189914;1.136063;-13.01907;358.5887;354.7382;356.7623
1;2;1773006351514;0.1896994;1.135874;-13.01936;358.8268;354.6709;357.0172
1;2;1773006351570;0.1893589;1.135432;-13.01984;359.0679;354.1297;357.1037
1;2;1773006351625;0.1895602;1.135108;-13.0203;359.1567;353.5949;357.0511
1;2;1773006351680;0.1910608;1.135031;-13.02076;359.1498;353.1878;356.8465
1;2;1773006351737;0.1927431;1.135326;-13.02125;359.0505;352.9042;355.9194
1;2;1773006351792;0.1928527;1.135912;-13.02105;358.2174;352.8416;355.2446
1;2;1773006351847;0.1930903;1.136344;-13.02155;358.5347;352.8637;355.6476
1;2;1773006351903;0.1927443;1.1365;-13.02213;358.0998;352.8823;356.1154
1;2;1773006351959;0.1922933;1.137583;-13.0223;357.5439;352.8148;356.3632
1;2;1773006352015;0.1921387;1.137286;-13.02242;357.6504;352.8451;356.5937
1;2;1773006352070;0.192516;1.137554;-13.02197;357.52;352.9424;356.4388
1;2;1773006352127;0.1932087;1.136715;-13.02191;357.8683;352.8663;356.4968
1;2;1773006352180;0.1940348;1.137071;-13.02115;357.5611;353.0694;356.0718
1;2;1773006352295;0.1942916;1.137257;-13.0214;357.5883;353.0912;356.0877
1;2;1773006352349;0.1939191;1.137538;-13.02279;357.1455;353.2167;355.7705
1;2;1773006352404;0.1934732;1.139239;-13.02234;355.5918;352.9076;356.2902
1;2;1773006352459;0.1933374;1.139768;-13.02142;355.0341;352.6956;356.0345
1;2;1773006352515;0.1931691;1.138975;-13.02038;355.2253;352.3959;355.6752
1;2;1773006352570;0.1934738;1.138888;-13.01943;354.8503;352.5798;355.2618
1;2;1773006352626;0.1936967;1.137477;-13.01967;354.8075;352.9334;355.3538
1;2;1773006352681;0.1942443;1.137717;-13.01991;354.4424;353.0974;355.8369
1;2;1773006352737;0.1948967;1.138927;-13.0192;353.6761;353.2145;355.5515
1;2;1773006352793;0.1956325;1.138701;-13.01861;353.8426;353.3512;355.323
1;2;1773006352849;0.1965781;1.137424;-13.0182;354.3162;353.6292;355.2315
1;2;1773006352904;0.1976993;1.137646;-13.01727;354.2823;354.2137;355.153
1;2;1773006352961;0.1991101;1.137303;-13.01673;354.3748;354.995;355.293
1;2;1773006353014;0.2001705;1.137137;-13.01646;354.4597;355.7078;355.3869
1;2;1773006353071;0.2013614;1.137081;-13.01602;354.3502;356.368;355.4276
1;2;1773006353127;0.2024157;1.137075;-13.01585;354.3099;357.0712;355.373
1;2;1773006353181;0.2034755;1.136945;-13.01565;354.5154;357.6288;355.4307
1;2;1773006353295;0.2038767;1.136708;-13.01534;354.5659;357.9749;355.4658
1;2;1773006353349;0.2051416;1.136421;-13.01481;354.7064;358.7931;355.4248
1;2;1773006353403;0.2048453;1.136248;-13.01465;354.7822;358.6954;355.3573
1;2;1773006353459;0.2045591;1.136059;-13.01457;354.8217;358.6342;355.4734
1;2;1773006353515;0.2046055;1.13597;-13.01474;354.8774;358.6821;355.4685
1;2;1773006353571;0.2051734;1.136114;-13.01507;354.8159;358.9066;355.3531
1;2;1773006353626;0.2054182;1.136168;-13.01531;354.8177;358.954;355.325
1;2;1773006353681;0.2052977;1.13616;-13.01548;354.7678;358.9337;355.3436
1;2;1773006353738;0.2052017;1.136478;-13.01534;354.6533;358.8407;355.5255
1;2;1773006353792;0.2050676;1.136477;-13.01519;354.7312;358.7886;355.3921
1;2;1773006353849;0.2050591;1.136307;-13.01505;354.7995;358.776;355.3904
1;2;1773006353904;0.2050765;1.136356;-13.01501;354.7826;358.8416;355.3966
1;2;1773006353959;0.2051547;1.136617;-13.01498;354.6438;358.9124;355.4077
1;2;1773006354015;0.2048849;1.136511;-13.01512;354.7307;358.8145;355.4387
1;2;1773006354071;0.204503;1.136578;-13.01526;354.7735;358.5943;355.3724
1;2;1773006354126;0.2041455;1.136443;-13.01526;354.8046;358.3828;355.4304
1;2;1773006354180;0.2038278;1.136337;-13.01519;354.8898;358.2233;355.4945
1;2;1773006354295;0.2037544;1.136166;-13.01525;354.9073;358.1149;355.4701
1;2;1773006354348;0.2032381;1.136142;-13.01544;354.9404;357.77;355.4223
1;2;1773006354403;0.2030394;1.13625;-13.0155;354.8871;357.6528;355.5234
1;2;1773006354460;0.2030405;1.136442;-13.01532;354.8509;357.6106;355.4386
1;2;1773006354515;0.2038151;1.136697;-13.0152;354.6276;358.325;355.3354
1;2;1773006354571;0.2090565;1.136031;-13.01551;354.7489;1.509132;355.6502
1;2;1773006354626;0.2123412;1.135712;-13.01545;355.046;3.806123;355.5349
1;2;1773006354682;0.2143323;1.135594;-13.01495;355.4083;5.387276;355.3282
1;2;1773006354737;0.2158751;1.135564;-13.01451;355.2661;6.288616;355.292
1;2;1773006354793;0.2169573;1.135144;-13.01436;355.328;6.812101;355.5597
1;2;1773006354848;0.2177899;1.134909;-13.01419;355.469;7.028474;355.6794
1;2;1773006354905;0.2179882;1.134828;-13.01416;355.5395;6.932948;355.6888
1;2;1773006354960;0.2178024;1.134804;-13.01411;355.5798;6.714839;355.5916
1;2;1773006355015;0.2178842;1.134465;-13.0141;355.7715;6.635981;355.549
1;2;1773006355072;0.2180533;1.133897;-13.01373;356.0387;6.778239;355.5876
1;2;1773006355126;0.2185241;1.133639;-13.01339;356.1944;7.040802;355.4836
1;2;1773006355181;0.2189441;1.133246;-13.01318;356.3861;7.227098;355.4624
1;2;1773006355295;0.219054;1.132993;-13.0128;356.5961;7.324251;355.5042
1;2;1773006355348;0.2195892;1.132255;-13.01214;356.9369;7.449192;355.5357
1;2;1773006355403;0.2196389;1.1321;-13.012;357.0056;7.44241;355.4041
1;2;1773006355460;0.2199552;1.13196;-13.01205;357.0436;7.476844;355.3499
1;2;1773006355515;0.2201031;1.131841;-13.01225;357.0948;7.550383;355.3264
1;2;1773006355571;0.2200265;1.132205;-13.01218;357.0736;7.539238;355.3364
1;2;1773006355626;0.2198429;1.132246;-13.01233;357.0862;7.472069;355.3562
1;2;1773006355682;0.219744;1.132256;-13.01236;357.0774;7.403583;355.3243
1;2;1773006355737;0.2194893;1.132423;-13.01225;357.0627;7.33408;355.3267
